REF_DATE,GEO,DGUID,VALUE
2021,Saint-Roch-de-l'Achigan (2463035) MÉ,2021A00052463035,3705
2021,LaSalle (3537034) T,2021A00053537034,3725
2021,Bromont (2446078) V,2021A00052446078,3740
2021,Petawawa (3547076) T,2021A00053547076,3780
2021,Saint-Boniface (2451085) MÉ,2021A00052451085,3785
2021,Bathurst (1315011) C,2021A00051315011,3800
2021,Prince George (5953023) CY,2021A00055953023,3805
2021,Bécancour (2438010) V,2021A00052438010,3835
2021,Charlemagne (2460005) V,2021A00052460005,3840
2021,Shefford (2447035) CT,2021A00052447035,3865
2021,Saint-Philippe (2467010) V,2021A00052467010,3865
2021,Temiskaming Shores (3554020) CY,2021A00053554020,3865
2021,Grand Falls / Grand-Sault (1312019) TV,2021A00051312019,3875
2021,Lac-Brome (2446075) V,2021A00052446075,3880
2021,Coteau-du-Lac (2471040) V,2021A00052471040,3880
2021,Campbellton (1314014) C,2021A00051314014,3900
2021,Montréal-Ouest (2466047) V,2021A00052466047,3925
2021,Saint-Sauveur (2477043) V,2021A00052477043,3940
2021,Hudson (2471100) V,2021A00052471100,3940
2021,Memramcook (1307013) VL,2021A00051307013,3970
2021,Témiscouata-sur-le-Lac (2413073) V,2021A00052413073,3975
2021,Sainte-Marie (2426030) V,2021A00052426030,3975
2021,Port Coquitlam (5915039) CY,2021A00055915039,3985
2021,Pontiac (2482030) MÉ,2021A00052482030,3995
2021,Cape Breton (1217030) RGM,2021A00051217030,3995
2021,Quinte West (3512015) CY,2021A00053512015,4000
2021,Saint Marys (1310031) P,2021A00051310031,4005
2021,Marieville (2455048) V,2021A00052455048,4010
2021,Dorval (2466087) V,2021A00052466087,4025
2021,North Stormont (3501042) TP,2021A00053501042,4025
2021,Beaconsfield (2466107) V,2021A00052466107,4030
2021,Espanola (3552026) T,2021A00053552026,4035
2021,Stoneham-et-Tewkesbury (2422035) CU,2021A00052422035,4065
2021,Westmount (2466032) V,2021A00052466032,4070
2021,North Glengarry (3501050) TP,2021A00053501050,4075
2021,North Grenville (3507065) MU,2021A00053507065,4085
2021,Chilliwack (5909020) CY,2021A00055909020,4100
2021,Lac-Mégantic (2430030) V,2021A00052430030,4160
2021,Saint-Césaire (2455023) V,2021A00052455023,4175
2021,Quispamsis (1305057) TV,2021A00051305057,4175
2021,Burton (1303011) P,2021A00051303011,4180
2021,Beresford (1315012) P,2021A00051315012,4190
2021,Wolfville (1207024) T,2021A00051207024,4215
2021,Ste. Anne (4602057) RM,2021A00054602057,4215
2021,Val-des-Monts (2482015) MÉ,2021A00052482015,4235
2021,Brossard (2458007) V,2021A00052458007,4235
2021,Kirkland (2466102) V,2021A00052466102,4280
2021,Saint-Pie (2454008) V,2021A00052454008,4285
2021,Wood Buffalo (4816037) SM,2021A00054816037,4310
2021,Les Cèdres (2471050) MÉ,2021A00052471050,4320
2021,Delta (5915011) CY,2021A00055915011,4365
2021,Saint-Henri (2419068) MÉ,2021A00052419068,4365
2021,Whitehorse (6001009) CY,2021A00056001009,4365
2021,Baie-Comeau (2496020) V,2021A00052496020,4385
2021,Saint-Lambert (2458012) V,2021A00052458012,4435
2021,Argyle (1202001) MD,2021A00051202001,4440
2021,Duncan (5919012) CY,2021A00055919012,4455
2021,Caledon (3521024) T,2021A00053521024,4480
2021,Lac-Beauport (2422040) MÉ,2021A00052422040,4505
2021,West Nipissing / Nipissing Ouest (3548055) M,2021A00053548055,4510
2021,South Stormont (3501011) TP,2021A00053501011,4535
2021,Beauceville (2427028) V,2021A00052427028,4545
2021,Delson (2467025) V,2021A00052467025,4545
2021,Notre-Dame-du-Mont-Carmel (2437235) PE,2021A00052437235,4555
2021,West Vancouver (5915055) DM,2021A00055915055,4560
2021,Saint-Calixte (2463055) MÉ,2021A00052463055,4560
2021,Sainte-Agathe-des-Monts (2478032) V,2021A00052478032,4570
2021,Saint-Charles-Borromée (2461035) V,2021A00052461035,4580
2021,Saint-Amable (2459015) V,2021A00052459015,4590
2021,Saint-Zotique (2471025) MÉ,2021A00052471025,4605
2021,Central Kootenay H (5903052) RDA,2021A00055903052,4605
2021,Stonewall (4614039) T,2021A00054614039,4620
2021,Saint-Paul (2461005) MÉ,2021A00052461005,4620
2021,Metchosin (5917042) DM,2021A00055917042,4625
2021,St. Paul (4812018) T,2021A00054812018,4650
2021,Sackville (1307009) TV,2021A00051307009,4650
2021,Cowichan Valley C (5919049) RDA,2021A00055919049,4660
2021,Sainte-Anne-de-Bellevue (2466117) V,2021A00052466117,4670
2021,Saint-Lambert-de-Lauzon (2426070) MÉ,2021A00052426070,4685
2021,Oliver (5907014) T,2021A00055907014,4690
2021,Juan de Fuca (Part 1) (5917054) RDA,2021A00055917054,4690
2021,Lavaltrie (2452007) V,2021A00052452007,4695
2021,Woodstock (1311006) TV,2021A00051311006,4700
2021,Mont-Tremblant (2478102) V,2021A00052478102,4705
2021,Stirling-Rawdon (3512020) TP,2021A00053512020,4715
2021,Rigaud (2471133) V,2021A00052471133,4715
2021,Otterburn Park (2457030) V,2021A00052457030,4720
2021,Duncan (5919012) CY,2021A00055919012,4760
2021,Bois-des-Filion (2473030) V,2021A00052473030,4770
2021,Saint-Zotique (2471025) MÉ,2021A00052471025,4770
2021,Gananoque (3507024) T,2021A00053507024,4785
2021,West Elgin (3534042) MU,2021A00053534042,4790
2021,Halton Hills (3524015) T,2021A00053524015,4795
2021,Carignan (2457010) V,2021A00052457010,4800
2021,Moncton (1307019) P,2021A00051307019,4810
2021,Saint-Joseph-de-Beauce (2427043) V,2021A00052427043,4810
2021,Grande Prairie (4819012) CY,2021A00054819012,4815
2021,Marystown (1002024) T,2021A00051002024,4825
2021,"Annapolis, Subd. C (1205014) SC",2021A00051205014,4840
2021,Amqui (2407047) V,2021A00052407047,4840
2021,Oakville (3524001) T,2021A00053524001,4855
2021,Port-Cartier (2497022) V,2021A00052497022,4855
2021,Plessisville (2432040) V,2021A00052432040,4865
2021,Douglas (1310028) P,2021A00051310028,4865
2021,Boischatel (2421045) MÉ,2021A00052421045,4870
2021,Didsbury (4806032) T,2021A00054806032,4875
2021,"Kings, Subd. D (1207021) SC",2021A00051207021,4880
2021,North Huron (3540055) TP,2021A00053540055,4900
2021,Princeville (2432033) V,2021A00052432033,4910
2021,Havelock-Belmont-Methuen (3515030) TP,2021A00053515030,4910
2021,Smithers (5951043) T,2021A00055951043,4915
2021,Lanark Highlands (3509039) TP,2021A00053509039,4925
2021,Témiscouata-sur-le-Lac (2413073) V,2021A00052413073,4930
2021,Brantford (3529006) CY,2021A00053529006,4930
2021,Charlottetown (1102075) CY,2021A00051102075,4940
2021,Stirling-Rawdon (3512020) TP,2021A00053512020,4945
2021,Ritchot (4602075) RM,2021A00054602075,4945
2021,Chibougamau (2499025) V,2021A00052499025,4950
2021,Wolfville (1207024) T,2021A00051207024,4960
2021,Metchosin (5917042) DM,2021A00055917042,4965
2021,Stonewall (4614039) T,2021A00054614039,4995
2021,Rawdon (2462037) MÉ,2021A00052462037,5000
2021,Didsbury (4806032) T,2021A00054806032,5005
2021,Orford (2445115) CT,2021A00052445115,5005
2021,Rivière-du-Loup (2412072) V,2021A00052412072,5010
2021,West Elgin (3534042) MU,2021A00053534042,5015
2021,Osoyoos (5907005) T,2021A00055907005,5015
2021,Lethbridge (4802012) CY,2021A00054802012,5020
2021,North Huron (3540055) TP,2021A00053540055,5020
2021,Memramcook (1307013) VL,2021A00051307013,5030
2021,Armstrong (5937028) CY,2021A00055937028,5030
2021,Lanoraie (2452017) MÉ,2021A00052452017,5035
2021,Tay Valley (3509015) TP,2021A00053509015,5035
2021,Brokenhead (4612054) RM,2021A00054612054,5040
2021,Peace River B (5955040) RDA,2021A00055955040,5040
2021,Cowichan Valley C (5919049) RDA,2021A00055919049,5045
2021,Oliver (5907014) T,2021A00055907014,5045
2021,Central Kootenay H (5903052) RDA,2021A00055903052,5045
2021,Windsor (2442088) V,2021A00052442088,5065
2021,Seguin (3549003) TP,2021A00053549003,5070
2021,Mont-Joli (2409077) V,2021A00052409077,5080
2021,Havelock-Belmont-Methuen (3515030) TP,2021A00053515030,5080
2021,The Pas (4621045) T,2021A00054621045,5080
2021,Marystown (1002024) T,2021A00051002024,5080
2021,Saint Marys (1310031) P,2021A00051310031,5080
2021,Grand Falls / Grand-Sault (1312019) TV,2021A00051312019,5085
2021,Meadow Lake (4717052) CY,2021A00054717052,5085
2021,Saint-Hippolyte (2475045) MÉ,2021A00052475045,5085
2021,Donnacona (2434025) V,2021A00052434025,5095
2021,Cariboo G (5941015) RDA,2021A00055941015,5105
2021,Montréal-Ouest (2466047) V,2021A00052466047,5110
2021,Espanola (3552026) T,2021A00053552026,5110
2021,"Inverness, Subd. A (1215011) SC",2021A00051215011,5125
2021,Sainte-Anne-des-Monts (2404037) V,2021A00052404037,5125
2021,Spallumcheen (5937024) DM,2021A00055937024,5125
2021,Maple Ridge (5915075) CY,2021A00055915075,5125
2021,Shediac (1307052) TV,2021A00051307052,5125
2021,Juan de Fuca (Part 1) (5917054) RDA,2021A00055917054,5130
2021,Shediac (1307016) P,2021A00051307016,5135
2021,Saint-Boniface (2451085) MÉ,2021A00052451085,5155
2021,Clare (1203001) MD,2021A00051203001,5170
2021,Sainte-Catherine-de-la-Jacques-Cartier (2422005) V,2021A00052422005,5170
2021,Gaspé (2403005) V,2021A00052403005,5170
2021,St. Paul County No. 19 (4812014) MD,2021A00054812014,5170
2021,Bulkley-Nechako A (5951051) RDA,2021A00055951051,5175
2021,Burton (1303011) P,2021A00051303011,5175
2021,Val-des-Sources (2440043) V,2021A00052440043,5180
2021,Redcliff (4801018) T,2021A00054801018,5190
2021,Beaubassin East / Beaubassin-est (1307005) RCR,2021A00051307005,5195
2021,Sainte-Anne-des-Plaines (2473035) V,2021A00052473035,5200
2021,Creston (5903004) T,2021A00055903004,5205
2021,"Kings, Subd. D (1207021) SC",2021A00051207021,5210
2021,Armstrong (5937028) CY,2021A00055937028,5210
2021,Saint-Félix-de-Valois (2462007) MÉ,2021A00052462007,5215
2021,La Pêche (2482035) MÉ,2021A00052482035,5215
2021,"Annapolis, Subd. C (1205014) SC",2021A00051205014,5220
2021,Meadow Lake (4717052) CY,2021A00054717052,5230
2021,Gananoque (3507024) T,2021A00053507024,5240
2021,Niverville (4602046) T,2021A00054602046,5245
2021,Hampstead (2466062) V,2021A00052466062,5250
2021,Saint-Honoré (2494240) V,2021A00052494240,5250
2021,Bois-des-Filion (2473030) V,2021A00052473030,5255
2021,Sarnia (3538030) CY,2021A00053538030,5270
2021,La Broquerie (4602053) RM,2021A00054602053,5275
2021,Red Deer (4808011) CY,2021A00054808011,5275
2021,Seguin (3549003) TP,2021A00053549003,5280
2021,Smithers (5951043) T,2021A00055951043,5290
2021,Chertsey (2462047) MÉ,2021A00052462047,5290
2021,Kamloops (5933042) CY,2021A00055933042,5295
2021,Spallumcheen (5937024) DM,2021A00055937024,5310
2021,Cariboo G (5941015) RDA,2021A00055941015,5310
2021,Norway House 17 (4622058) IRI,2021A00054622058,5330
2021,Cochrane (3556042) T,2021A00053556042,5335
2021,Baie-Saint-Paul (2416013) V,2021A00052416013,5340
2021,Airdrie (4806021) CY,2021A00054806021,5340
2021,Coaticook (2444037) V,2021A00052444037,5345
2021,Cookshire-Eaton (2441038) V,2021A00052441038,5345
2021,North Vancouver (5915051) CY,2021A00055915051,5350
2021,Norway House 17 (4622058) IRI,2021A00054622058,5350
2021,Vegreville (4810028) T,2021A00054810028,5355
2021,Woodstock (1311006) TV,2021A00051311006,5360
2021,"Antigonish, Subd. B (1214006) SC",2021A00051214006,5360
2021,Peace River B (5955040) RDA,2021A00055955040,5365
2021,"Cumberland, Subd. C (1211009) SC",2021A00051211009,5390
2021,Saint-Roch-de-l'Achigan (2463035) MÉ,2021A00052463035,5400
2021,Temiskaming Shores (3554020) CY,2021A00053554020,5400
2021,Hudson (2471100) V,2021A00052471100,5410
2021,Aurora (3519046) T,2021A00053519046,5410
2021,Edmundston (1313027) C,2021A00051313027,5410
2021,Brokenhead (4612054) RM,2021A00054612054,5415
2021,Lucan Biddulph (3539060) TP,2021A00053539060,5420
2021,Osoyoos (5907005) T,2021A00055907005,5420
2021,Creston (5903004) T,2021A00055903004,5425
2021,The Pas (4621045) T,2021A00054621045,5425
2021,Kent (5909032) DM,2021A00055909032,5430
2021,Fernie (5901012) CY,2021A00055901012,5430
2021,Kirkland Lake (3554068) T,2021A00053554068,5440
2021,Southern Gulf Islands (5917029) RDA,2021A00055917029,5455
2021,Crowsnest Pass (4815007) SM,2021A00054815007,5455
2021,Petrolia (3538019) T,2021A00053538019,5460
2021,Peachland (5935018) DM,2021A00055935018,5465
2021,Neepawa (4615020) T,2021A00054615020,5470
2021,Vegreville (4810028) T,2021A00054810028,5485
2021,Saint-Hippolyte (2475045) MÉ,2021A00052475045,5500
2021,Cornwall (1102085) T,2021A00051102085,5500
2021,"Algoma, Unorganized, North Part (3557095) NO",2021A00053557095,5510
2021,Sioux Lookout (3560034) MU,2021A00053560034,5520
2021,"Annapolis, Subd. A (1205004) SC",2021A00051205004,5525
2021,North Glengarry (3501050) TP,2021A00053501050,5535
2021,Stettler (4807026) T,2021A00054807026,5540
2021,Moncton (1307019) P,2021A00051307019,5550
2021,Val-David (2478010) VL,2021A00052478010,5550
2021,New Westminster (5915029) CY,2021A00055915029,5555
2021,Neepawa (4615020) T,2021A00054615020,5555
2021,Saint-Rémi (2468055) V,2021A00052468055,5560
2021,Stettler County No. 6 (4807019) MD,2021A00054807019,5565
2021,Ste. Anne (4602057) RM,2021A00054602057,5580
2021,Stoneham-et-Tewkesbury (2422035) CU,2021A00052422035,5580
2021,Redcliff (4801018) T,2021A00054801018,5580
2021,Rhineland (4603041) MU,2021A00054603041,5580
2021,Bulkley-Nechako A (5951051) RDA,2021A00055951051,5585
2021,Kentville (1207012) T,2021A00051207012,5585
2021,Ashfield-Colborne-Wawanosh (3540063) TP,2021A00053540063,5590
2021,South Bruce (3541004) MU,2021A00053541004,5615
2021,Richelieu (2455057) V,2021A00052455057,5620
2021,Sainte-Brigitte-de-Laval (2422045) V,2021A00052422045,5630
2021,Yarmouth (1202006) T,2021A00051202006,5640
2021,Kapuskasing (3556066) T,2021A00053556066,5640
2021,Les Coteaux (2471033) MÉ,2021A00052471033,5645
2021,Lucan Biddulph (3539060) TP,2021A00053539060,5645
2021,Crowsnest Pass (4815007) SM,2021A00054815007,5645
2021,Saint-Apollinaire (2433090) MÉ,2021A00052433090,5650
2021,Stettler (4807026) T,2021A00054807026,5650
2021,Lac-Mégantic (2430030) V,2021A00052430030,5650
2021,Alma (2493042) V,2021A00052493042,5655
2021,Chelsea (2482025) MÉ,2021A00052482025,5660
2021,Oliver Paipoonge (3558011) MU,2021A00053558011,5660
2021,Bonnyville (4812009) T,2021A00054812009,5660
2021,Sainte-Martine (2470012) MÉ,2021A00052470012,5665
2021,Perth (3509021) T,2021A00053509021,5665
2021,Stettler County No. 6 (4807019) MD,2021A00054807019,5665
2021,Southwest Middlesex (3539005) MU,2021A00053539005,5670
2021,Kent (5909032) DM,2021A00055909032,5670
2021,Tay Valley (3509015) TP,2021A00053509015,5670
2021,Sainte-Adèle (2477022) V,2021A00052477022,5675
2021,"Cumberland, Subd. C (1211009) SC",2021A00051211009,5680
2021,St. Paul (4812018) T,2021A00054812018,5685
2021,Beaver County (4810016) MD,2021A00054810016,5685
2021,Tweed (3512030) MU,2021A00053512030,5690
2021,Melfort (4714051) CY,2021A00054714051,5690
2021,Peace River C (5955042) RDA,2021A00055955042,5695
2021,Barrhead County No. 11 (4813018) MD,2021A00054813018,5710
2021,Louiseville (2451015) V,2021A00052451015,5720
2021,Lanark Highlands (3509039) TP,2021A00053509039,5735
2021,Peace River (4819038) T,2021A00054819038,5740
2021,Kitchener (3530013) CY,2021A00053530013,5745
2021,"Pictou, Subd. B (1212006) SC",2021A00051212006,5750
2021,Vaudreuil-Dorion (2471083) V,2021A00052471083,5760
2021,Willow Creek No. 26 (4803018) MD,2021A00054803018,5760
2021,Verchères (2459025) MÉ,2021A00052459025,5760
2021,Humboldt (4715008) CY,2021A00054715008,5770
2021,Bay Roberts (1001409) T,2021A00051001409,5775
2021,Peachland (5935018) DM,2021A00055935018,5790
2021,Amqui (2407047) V,2021A00052407047,5795
2021,Sioux Lookout (3560034) MU,2021A00053560034,5795
2021,"Pictou, Subd. A (1212001) SC",2021A00051212001,5800
2021,Melfort (4714051) CY,2021A00054714051,5810
2021,Saint-Henri (2419068) MÉ,2021A00052419068,5810
2021,Rhineland (4603041) MU,2021A00054603041,5815
2021,Lac-Brome (2446075) V,2021A00052446075,5825
2021,"Thunder Bay, Unorganized (3558090) NO",2021A00053558090,5825
2021,Saint-Pie (2454008) V,2021A00052454008,5845
2021,Southwest Middlesex (3539005) MU,2021A00053539005,5855
2021,Petrolia (3538019) T,2021A00053538019,5865
2021,Niverville (4602046) T,2021A00054602046,5865
2021,Beauharnois (2470022) V,2021A00052470022,5865
2021,South Bruce (3541004) MU,2021A00053541004,5870
2021,Beaver County (4810016) MD,2021A00054810016,5870
2021,Barrhead County No. 11 (4813018) MD,2021A00054813018,5880
2021,Candiac (2467020) V,2021A00052467020,5880
2021,Niagara Falls (3526043) CY,2021A00053526043,5885
2021,Ashfield-Colborne-Wawanosh (3540063) TP,2021A00053540063,5885
2021,Chandler (2402028) V,2021A00052402028,5895
2021,Acton Vale (2448028) V,2021A00052448028,5900
2021,Douglas (1310028) P,2021A00051310028,5915
2021,Nicolet (2450072) V,2021A00052450072,5920
2021,Humboldt (4715008) CY,2021A00054715008,5920
2021,Champlain (3502010) TP,2021A00053502010,5925
2021,Willow Creek No. 26 (4803018) MD,2021A00054803018,5925
2021,La Sarre (2487090) V,2021A00052487090,5925
2021,"Annapolis, Subd. A (1205004) SC",2021A00051205004,5930
2021,Saint-Césaire (2455023) V,2021A00052455023,5930
2021,McMasterville (2457025) MÉ,2021A00052457025,5935
2021,Tweed (3512030) MU,2021A00053512030,5940
2021,Peace River C (5955042) RDA,2021A00055955042,5945
2021,"Pictou, Subd. B (1212006) SC",2021A00051212006,5945
2021,Riverview (1306020) TV,2021A00051306020,5960
2021,Sackville (1307009) TV,2021A00051307009,5965
2021,Mont-Tremblant (2478102) V,2021A00052478102,5975
2021,Bay Roberts (1001409) T,2021A00051001409,5975
2021,Cariboo A (5941019) RDA,2021A00055941019,5980
2021,North Middlesex (3539041) MU,2021A00053539041,5985
2021,Stephenville (1004019) T,2021A00051004019,5985
2021,Wainwright (4807054) T,2021A00054807054,5990
2021,Lincoln (1303008) P,2021A00051303008,5990
2021,West St. Paul (4613037) RM,2021A00054613037,6015
2021,Thetford Mines (2431084) V,2021A00052431084,6025
2021,Oliver Paipoonge (3558011) MU,2021A00053558011,6030
2021,Beauceville (2427028) V,2021A00052427028,6050
2021,Contrecoeur (2459035) V,2021A00052459035,6050
2021,"Algoma, Unorganized, North Part (3557095) NO",2021A00053557095,6050
2021,Barrington (1201001) MD,2021A00051201001,6075
2021,Sainte-Anne-des-Monts (2404037) V,2021A00052404037,6090
2021,Mont-Joli (2409077) V,2021A00052409077,6095
2021,Southern Gulf Islands (5917029) RDA,2021A00055917029,6100
2021,L'Ange-Gardien (2482005) MÉ,2021A00052482005,6100
2021,South Glengarry (3501005) TP,2021A00053501005,6110
2021,Notre-Dame-du-Mont-Carmel (2437235) PE,2021A00052437235,6110
2021,Beresford (1315012) P,2021A00051315012,6125
2021,"Cumberland, Subd. B (1211006) SC",2021A00051211006,6130
2021,Pontiac (2482030) MÉ,2021A00052482030,6135
2021,Trent Lakes (3515044) MU,2021A00053515044,6135
2021,"Antigonish, Subd. B (1214006) SC",2021A00051214006,6140
2021,Iqaluit (6204003) CY,2021A00056204003,6145
2021,"Pictou, Subd. A (1212001) SC",2021A00051212001,6150
2021,L'Épiphanie (2460037) V,2021A00052460037,6160
2021,Dieppe (1307045) C,2021A00051307045,6160
2021,North Middlesex (3539041) MU,2021A00053539041,6160
2021,Cowansville (2446080) V,2021A00052446080,6160
2021,Cariboo A (5941019) RDA,2021A00055941019,6175
2021,East Kootenay C (5901035) RDA,2021A00055901035,6175
2021,Châteauguay (2467050) V,2021A00052467050,6180
2021,Lachute (2476020) V,2021A00052476020,6185
2021,Princeville (2432033) V,2021A00052432033,6185
2021,Gimli (4618031) RM,2021A00054618031,6205
2021,Cramahe (3514014) TP,2021A00053514014,6210
2021,"Thunder Bay, Unorganized (3558090) NO",2021A00053558090,6220
2021,Parry Sound (3549032) T,2021A00053549032,6225
2021,Mercier (2467045) V,2021A00052467045,6230
2021,Abbotsford (5909052) CY,2021A00055909052,6230
2021,Fernie (5901012) CY,2021A00055901012,6240
2021,Rawdon (2462037) MÉ,2021A00052462037,6245
2021,Pointe-Calumet (2472020) MÉ,2021A00052472020,6280
2021,Farnham (2446112) V,2021A00052446112,6280
2021,Nanaimo E (5921030) RDA,2021A00055921030,6295
2021,Charlemagne (2460005) V,2021A00052460005,6300
2021,St. Paul County No. 19 (4812014) MD,2021A00054812014,6305
2021,Rocky Mountain House (4809015) T,2021A00054809015,6310
2021,Clarenville (1007013) T,2021A00051007013,6310
2021,Devon (4811018) T,2021A00054811018,6310
2021,Port-Cartier (2497022) V,2021A00052497022,6315
2021,Plessisville (2432040) V,2021A00052432040,6325
2021,Bonnyville (4812009) T,2021A00054812009,6325
2021,Whitewater Region (3547056) TP,2021A00053547056,6335
2021,Hope (5909009) DM,2021A00055909009,6340
2021,Stephenville (1004019) T,2021A00051004019,6340
2021,Portage la Prairie (4609024) RM,2021A00054609024,6345
2021,"Cumberland, Subd. B (1211006) SC",2021A00051211006,6350
2021,Wainwright (4807054) T,2021A00054807054,6355
2021,Perth (3509021) T,2021A00053509021,6355
2021,Langley (5915001) DM,2021A00055915001,6360
2021,Kentville (1207012) T,2021A00051207012,6365
2021,Saint-Honoré (2494240) V,2021A00052494240,6365
2021,Sainte-Agathe-des-Monts (2478032) V,2021A00052478032,6375
2021,Windsor (3537039) CY,2021A00053537039,6435
2021,Shannon (2422020) V,2021A00052422020,6435
2021,Trent Lakes (3515044) MU,2021A00053515044,6440
2021,Arran-Elderslie (3541043) MU,2021A00053541043,6460
2021,Barrington (1201001) MD,2021A00051201001,6460
2021,Lakeshore (3537064) T,2021A00053537064,6460
2021,Newmarket (3519048) T,2021A00053519048,6465
2021,Wainfleet (3526014) TP,2021A00053526014,6480
2021,Gimli (4618031) RM,2021A00054618031,6480
2021,Labrador City (1010032) T,2021A00051010032,6485
2021,Joliette (2461025) V,2021A00052461025,6505
2021,Peterborough (3515014) CY,2021A00053515014,6505
2021,West St. Paul (4613037) RM,2021A00054613037,6510
2021,Cramahe (3514014) TP,2021A00053514014,6510
2021,Athabasca County (4813044) MD,2021A00054813044,6515
2021,La Malbaie (2415013) V,2021A00052415013,6515
2021,Merritt (5933006) CY,2021A00055933006,6520
2021,Oromocto (1303012) TV,2021A00051303012,6525
2021,Prévost (2475040) V,2021A00052475040,6525
2021,Devon (4811018) T,2021A00054811018,6525
2021,Strathcona County (4811052) SM,2021A00054811052,6530
2021,Peace River (4819038) T,2021A00054819038,6535
2021,Comox Valley B (Lazo North) (5926022) RDA,2021A00055926022,6540
2021,East Kootenay C (5901035) RDA,2021A00055901035,6540
2021,Slave Lake (4817029) T,2021A00054817029,6550
2021,Clarenville (1007013) T,2021A00051007013,6555
2021,Digby (1203004) MD,2021A00051203004,6560
2021,Minden Hills (3546015) TP,2021A00053546015,6565
2021,Saint-Paul (2461005) MÉ,2021A00052461005,6570
2021,Cornwall (1102085) T,2021A00051102085,6575
2021,Edwardsburgh/Cardinal (3507004) TP,2021A00053507004,6575
2021,Rocky Mountain House (4809015) T,2021A00054809015,6590
2021,Deux-Montagnes (2472010) V,2021A00052472010,6590
2021,Sault Ste. Marie (3557061) CY,2021A00053557061,6610
2021,Hope (5909009) DM,2021A00055909009,6615
2021,Dysart et al (3546024) MU,2021A00053546024,6615
2021,Campbellton (1314014) C,2021A00051314014,6625
2021,Augusta (3507006) TP,2021A00053507006,6630
2021,Sainte-Sophie (2475028) MÉ,2021A00052475028,6630
2021,Carignan (2457010) V,2021A00052457010,6655
2021,Hawkesbury (3502008) T,2021A00053502008,6660
2021,Lac la Biche County (4812037) SM,2021A00054812037,6665
2021,Lorraine (2473025) V,2021A00052473025,6665
2021,Notre-Dame-des-Prairies (2461030) V,2021A00052461030,6665
2021,Parry Sound (3549032) T,2021A00053549032,6665
2021,L'Ancienne-Lorette (2423057) V,2021A00052423057,6670
2021,Otonabee-South Monaghan (3515005) TP,2021A00053515005,6670
2021,Nanaimo (5921007) CY,2021A00055921007,6675
2021,Yarmouth (1202006) T,2021A00051202006,6680
2021,Beaubassin East / Beaubassin-est (1307005) RCR,2021A00051307005,6715
2021,Clarence-Rockland (3502036) C,2021A00053502036,6720
2021,La Broquerie (4602053) RM,2021A00054602053,6725
2021,Chatsworth (3542037) TP,2021A00053542037,6740
2021,Nanaimo E (5921030) RDA,2021A00055921030,6765
2021,Arran-Elderslie (3541043) MU,2021A00053541043,6775
2021,Dryden (3560027) CY,2021A00053560027,6775
2021,Bayham (3534005) MU,2021A00053534005,6780
2021,McNab/Braeside (3547003) TP,2021A00053547003,6785
2021,Saint-Calixte (2463055) MÉ,2021A00052463055,6790
2021,Westlock County (4813028) MD,2021A00054813028,6795
2021,Saint-Lambert-de-Lauzon (2426070) MÉ,2021A00052426070,6815
2021,Slave Lake (4817029) T,2021A00054817029,6815
2021,Pont-Rouge (2434017) V,2021A00052434017,6815
2021,Delta (5915011) CY,2021A00055915011,6825
2021,Alfred and Plantagenet (3502023) TP,2021A00053502023,6860
2021,Drumheller (4805026) T,2021A00054805026,6865
2021,Portage la Prairie (4609024) RM,2021A00054609024,6880
2021,South Glengarry (3501005) TP,2021A00053501005,6880
2021,Wainfleet (3526014) TP,2021A00053526014,6890
2021,Three Rivers (1101045) T,2021A00051101045,6905
2021,St. Marys (3531016) T,2021A00053531016,6905
2021,Val-des-Sources (2440043) V,2021A00052440043,6915
2021,Merritt (5933006) CY,2021A00055933006,6915
2021,Minden Hills (3546015) TP,2021A00053546015,6915
2021,Athabasca County (4813044) MD,2021A00054813044,6960
2021,"Kenora, Unorganized (3560090) NO",2021A00053560090,6970
2021,Saint-Félix-de-Valois (2462007) MÉ,2021A00052462007,6975
2021,Alnwick/Haldimand (3514024) TP,2021A00053514024,6980
2021,Fort Frances (3559012) T,2021A00053559012,7015
2021,Saint-Joseph-du-Lac (2472025) MÉ,2021A00052472025,7020
2021,Louiseville (2451015) V,2021A00052451015,7020
2021,Chatsworth (3542037) TP,2021A00053542037,7025
2021,Baie-Saint-Paul (2416013) V,2021A00052416013,7025
2021,Hampstead (2466062) V,2021A00052466062,7035
2021,Brazeau County (4811032) MD,2021A00054811032,7045
2021,Bathurst (1315011) C,2021A00051315011,7045
2021,Drayton Valley (4811031) T,2021A00054811031,7065
2021,Prévost (2475040) V,2021A00052475040,7065
2021,Drumheller (4805026) T,2021A00054805026,7070
2021,Nanaimo A (5921010) RDA,2021A00055921010,7080
2021,Dysart et al (3546024) MU,2021A00053546024,7080
2021,Otonabee-South Monaghan (3515005) TP,2021A00053515005,7085
2021,Marieville (2455048) V,2021A00052455048,7095
2021,Bayham (3534005) MU,2021A00053534005,7095
2021,Banff (4815035) T,2021A00054815035,7110
2021,Ponoka (4808039) T,2021A00054808039,7110
2021,Pickering (3518001) CY,2021A00053518001,7130
2021,Torbay (1001509) T,2021A00051001509,7130
2021,Huron-Kinloss (3541015) TP,2021A00053541015,7135
2021,St. Albert (4811062) CY,2021A00054811062,7135
2021,Chatham-Kent (3536020) MU,2021A00053536020,7140
2021,Newell County (4802031) MD,2021A00054802031,7150
